,section,name,side,vertices
2062,281,SC,S,"[[21638.64170393, 9382.62242647], [21552.2096989, 9373.0859083], [21504.16510314, 9332.79119538], [21436.92680275, 9307.87557984], [21369.68850236, 9282.95996429], [21321.64390661, 9242.66525138], [21273.59931086, 9202.37053846], [21225.5547151, 9162.07582555], [21196.70382399, 9106.40201526], [21148.65922824, 9066.10730234], [21119.80833713, 9010.43349205], [21110.15115066, 8939.38058439], [21081.30025955, 8883.7067741], [21071.64307308, 8812.65386644], [21061.98588661, 8741.60095878], [21071.52240478, 8655.16895375], [21096.43802033, 8587.93065335], [21105.9745385, 8501.49864832], [21148.17655505, 8436.16765156], [21171.18486696, 8386.21575217], [21213.38688351, 8320.88475542], [21236.39519542, 8270.93285603], [21278.59721197, 8205.60185927], [21316.98462125, 8174.84366453], [21357.27933417, 8126.79906878], [21414.86044809, 8080.66177666], [21455.15516101, 8032.61718091], [21495.44987392, 7984.57258515], [21551.12368421, 7955.72169404], [21606.7974945, 7926.87080293], [21662.47130479, 7898.01991182], [21718.14511508, 7869.16902071], [21773.81892537, 7840.3181296], [21829.49273565, 7811.46723849], [21885.16654594, 7782.61634738], [21940.84035623, 7753.76545627], [21994.60686289, 7742.20096617], [22067.56707418, 7715.25737869], [22123.24088447, 7686.40648758], [22194.29379213, 7676.74930111], [22249.96760242, 7647.89841], [22303.73410908, 7636.33391989], [22376.69432037, 7609.39033242], [22432.36813066, 7580.53944131], [22486.13463731, 7568.9749512], [22559.09484861, 7542.03136373], [22614.7686589, 7513.18047262], [22685.82156656, 7503.52328615], [22741.49537685, 7474.67239504], [22812.54828451, 7465.01520857], [22868.2220948, 7436.16431746], [22939.27500246, 7426.50713099], [23010.32791012, 7416.84994452], [23064.09441677, 7405.28545441], [23137.05462807, 7378.34186694], [23208.10753573, 7368.68468047], [23294.53954076, 7378.22119864], [23365.59244843, 7368.56401217], [23452.02445346, 7378.10053034], [23503.88365648, 7383.82244124], [23590.31566151, 7393.35895941], [23657.55396191, 7418.27457496], [23743.98596694, 7427.81109313], [23811.22426733, 7452.72670867], [23878.46256773, 7477.64232422], [23945.70086812, 7502.55793976], [23993.74546387, 7542.85265268], [24060.98376426, 7567.76826822], [24070.64095073, 7638.82117588], [24080.2981372, 7709.87408354], [24109.14902831, 7765.54789383], [24099.61251014, 7851.97989887], [24074.6968946, 7919.21819926], [24034.40218168, 7967.26279501], [24009.48656614, 8034.5010954], [23986.47825423, 8084.45299479], [23946.18354131, 8132.49759054], [23905.88882839, 8180.54218629], [23865.59411548, 8228.58678204], [23825.29940256, 8276.63137779], [23767.71828864, 8322.76866991], [23727.42357572, 8370.81326566], [23689.03616644, 8401.57146041], [23631.45505252, 8447.70875253], [23593.06764324, 8478.46694727], [23535.48652931, 8524.60423939], [23479.81271902, 8553.4551305], [23424.13890874, 8582.30602161], [23370.37240208, 8593.87051171], [23314.69859179, 8622.72140282], [23259.0247815, 8651.57229394], [23203.35097121, 8680.42318505], [23130.39075992, 8707.36677252], [23076.62425326, 8718.93126263], [23020.95044298, 8747.78215374], [22965.27663269, 8776.63304485], [22909.6028224, 8805.48393596], [22853.92901211, 8834.33482707], [22798.25520182, 8863.18571818], [22742.58139153, 8892.03660929], [22686.90758124, 8920.8875004], [22631.23377095, 8949.73839151], [22575.55996067, 8978.58928262], [22519.88615038, 9007.44017373], [22464.21234009, 9036.29106484], [22408.5385298, 9065.14195595], [22352.86471951, 9093.99284706], [22297.19090922, 9122.84373817], [22241.51709893, 9151.69462929], [22168.55688764, 9178.63821676], [22114.79038098, 9190.20270687], [22059.1165707, 9219.05359798], [21986.1563594, 9245.99718545], [21932.38985275, 9257.56167556], [21876.71604246, 9286.41256667], [21821.04223217, 9315.26345778], [21748.08202087, 9342.20704525], [21694.31551422, 9353.77153536]]"
2063,155,5N,L,"[[22493.7244322, 12356.69381803], [22620.04369334, 12330.38905237], [22728.95954989, 12340.73238446], [22794.76450323, 12317.20310821], [22853.02872707, 12312.03381164], [22908.97100534, 12306.79265346], [22943.92505285, 12417.38280564], [22830.64484858, 12629.86317922], [22865.77425197, 12836.24013754], [22919.88501176, 13036.42850852], [23057.93184274, 13201.04329726], [23067.95707613, 13294.32035083], [23061.62436395, 13415.49766166], [23055.05211308, 13544.41479103], [22988.2380847, 13617.2368812], [22927.78162875, 13651.51957115], [22753.96752672, 13677.12914808], [22654.38788671, 13640.47593157], [22571.80496208, 13555.2829417], [22467.43981392, 13422.93242456], [22338.47296406, 13251.08435248], [22286.10583728, 13107.43106233], [22294.03547401, 12934.65496125], [22289.80888946, 12820.89808404], [22356.67790382, 12662.85814375], [22434.00150844, 12417.33979873]]"
2064,148,SuVe,L,"[[24377.47879224, 12106.12698195], [24260.15242584, 12058.85623257], [24159.77548865, 11996.59492452], [24059.39855147, 11934.33361646], [23984.4457581, 11849.5864704], [23951.86653776, 11727.36292765], [23953.18617585, 11575.15826755], [23977.97108722, 11432.40775733], [24032.73711594, 11323.55610553], [24117.97397964, 11240.61831519], [24217.71168438, 11182.61495104], [24324.45495082, 11141.07129846], [24439.67293187, 11092.03236655], [24539.41063661, 11034.02900239], [24646.64362068, 10984.50035284], [24761.3718841, 10943.4464179], [24868.11515054, 10901.90276532], [24990.82841092, 10861.33854802], [25112.56223604, 10836.74432465], [25257.76133443, 10821.60425116], [25393.01656532, 10837.91444793], [25461.45351462, 10898.21688544], [25384.20164789, 10981.64439342], [25307.4394988, 11057.08690442], [25229.69791443, 11148.49940937], [25159.94132704, 11240.40163195], [25090.18473965, 11332.30385453], [25012.93287292, 11415.73136251], [24936.17072383, 11491.17387351], [24858.9188571, 11574.60138149], [24789.16226971, 11666.50360407], [24719.40568231, 11758.40582665], [24641.66409795, 11849.8183316], [24571.90751056, 11941.72055418], [24510.13592014, 12034.11249439], [24410.3982154, 12092.11585855]]"
2065,130,PBG,L,"[[20085.54561419, 9826.12956103], [20028.6582067, 9678.89456001], [20112.27214175, 9572.6445556], [20207.74048728, 9434.34246272], [20361.59578809, 9317.52394455], [20469.11452282, 9298.3835808], [20590.2285925, 9337.56458264], [20575.3774575, 9483.18825787], [20537.80620075, 9624.51796229], [20467.13976785, 9697.68651115], [20350.13834957, 9776.5790372], [20207.73337417, 9848.13626028]]"
2066,154,DC,L,"[[26049.27553236, 13005.96198519], [25932.69126437, 12956.88950352], [25833.28533489, 12893.0893375], [25751.05774392, 12814.56148714], [25660.24098369, 12743.39747895], [25586.60256197, 12657.50578641], [25538.73164801, 12549.52256736], [25508.03907256, 12426.81166397], [25572.45190212, 12319.42922877], [25611.73364682, 12434.77629], [25659.60456078, 12542.75950905], [25724.65381325, 12636.01504375], [25798.29223497, 12721.90673629], [25880.51982595, 12800.43458665], [25979.92575543, 12864.23475267], [26053.56417715, 12950.1264452]]"
2067,177,LC,L,"[[22288.19794141, 16339.44566455], [22068.85586182, 16352.26126724], [21840.41414413, 16348.16267959], [21642.83126938, 16376.50845199], [21477.33750084, 16345.77466941], [21323.07682043, 16348.00498561], [21307.55313727, 16451.97352734], [21262.28031695, 16579.49793128], [21221.00585594, 16645.86845866], [21154.06682832, 16791.93611526], [21089.0175143, 16863.68985383], [21118.28531018, 16942.98167831], [21181.27723025, 16954.57887752], [21355.26686929, 16892.14499544], [21502.11062838, 16831.8064337], [21681.41602718, 16751.00655158], [21965.59714492, 16594.40366825], [22152.39334354, 16499.18474605], [22305.11542195, 16384.15130429]]"
2068,187,SC,S,"[[21907.73768697, 8558.19447927], [21820.83575253, 8555.11381972], [21751.93033689, 8535.26890519], [21701.02144004, 8498.65973568], [21650.1125432, 8462.05056617], [21599.20364636, 8425.44139666], [21548.29474951, 8388.83222715], [21497.38585267, 8352.22305764], [21446.47695583, 8315.61388814], [21413.56457778, 8262.24046365], [21398.64871854, 8192.10278418], [21365.73634049, 8138.7293597], [21332.82396245, 8085.35593521], [21299.9115844, 8031.98251073], [21266.99920636, 7978.60908624], [21252.08334711, 7908.47140677], [21255.16400667, 7821.56947233], [21258.24466622, 7734.66753789], [21261.32532578, 7647.76560345], [21264.40598533, 7560.86366901], [21301.01515484, 7509.95477217], [21320.86006937, 7441.04935652], [21358.08537079, 7372.76007279], [21377.31415341, 7321.23504404], [21414.53945483, 7252.94576031], [21433.76823745, 7201.42073155], [21470.99353887, 7133.13144782], [21507.60270838, 7082.22255098], [21544.21187789, 7031.31365413], [21580.8210474, 6980.40475729], [21616.814085, 6946.87624733], [21653.4232545, 6895.96735049], [21690.03242401, 6845.05845365], [21744.02198041, 6794.76568872], [21780.01501801, 6761.23717876], [21833.3884425, 6728.32480072], [21887.37799889, 6678.03203578], [21940.75142338, 6645.11965774], [21976.74446098, 6611.59114778], [22030.73401737, 6561.29838285], [22084.10744186, 6528.38600481], [22120.10047946, 6494.85749485], [22173.47390395, 6461.94511681], [22227.46346034, 6411.65235187], [22280.83688483, 6378.73997383], [22316.82992243, 6345.21146388], [22370.81947883, 6294.91869894], [22424.19290331, 6262.0063209], [22477.5663278, 6229.09394285], [22513.5593654, 6195.5654329], [22566.93278988, 6162.65305486], [22620.92234628, 6112.36028992], [22674.29577077, 6079.44791188], [22710.28880836, 6045.91940192], [22781.04261974, 6013.62315579], [22834.41604423, 5980.71077775], [22887.78946871, 5947.7983997], [22941.1628932, 5914.88602166], [22994.53631769, 5881.97364361], [23047.90974217, 5849.06126557], [23101.28316666, 5816.14888752], [23171.42084612, 5801.23302828], [23224.1781387, 5785.70103712], [23294.93195007, 5753.40479099], [23365.06962954, 5738.48893174], [23418.44305402, 5705.5765537], [23488.58073349, 5690.66069445], [23558.71841295, 5675.74483521], [23611.47570553, 5660.21284405], [23681.61338499, 5645.29698481], [23752.36719637, 5613.00073867], [23822.50487583, 5598.08487943], [23892.64255529, 5583.16902018], [23962.78023476, 5568.25316094], [24049.6821692, 5571.33382049], [24136.58410364, 5574.41448005], [24223.48603808, 5577.4951396], [24310.38797252, 5580.57579915], [24362.52913319, 5582.42419489], [24431.43454883, 5602.26910942], [24482.34344567, 5638.87827893], [24551.24886132, 5658.72319346], [24620.15427696, 5678.56810799], [24689.0596926, 5698.41302252], [24739.96858945, 5735.02219203], [24808.87400509, 5754.86710656], [24859.78290193, 5791.47627607], [24928.68831757, 5811.3211906], [24997.59373322, 5831.16610513], [25048.50263006, 5867.77527464], [25117.4080457, 5887.62018917], [25168.31694255, 5924.22935868], [25219.22583939, 5960.83852819], [25288.13125503, 5980.68344272], [25339.04015187, 6017.29261223], [25389.94904872, 6053.90178174], [25458.85446436, 6073.74669627], [25491.7668424, 6127.12012076], [25488.68618285, 6214.0220552], [25503.6020421, 6284.15973466], [25500.52138254, 6371.06166911], [25515.43724179, 6441.19934857], [25512.35658223, 6528.10128301], [25509.27592268, 6615.00321745], [25506.19526313, 6701.90515189], [25486.35034859, 6770.81056754], [25483.26968904, 6857.71250198], [25480.8051614, 6927.23404953], [25443.57985998, 6995.52333326], [25423.73494545, 7064.42874891], [25404.50616283, 7115.95377766], [25367.28086141, 7184.24306139], [25347.43594687, 7253.14847703], [25328.20716425, 7304.67350579], [25257.45335288, 7336.96975192], [25187.31567341, 7351.88561117], [25117.17799395, 7366.80147041], [25047.04031449, 7381.71732966], [24976.90263502, 7396.6331889], [24906.76495556, 7411.54904815], [24837.24340801, 7409.0845205], [24767.10572854, 7424.00037975], [24696.96804908, 7438.916239], [24610.06611464, 7435.83557944], [24539.92843517, 7450.75143869], [24469.79075571, 7465.66729793], [24382.88882127, 7462.58663838], [24312.7511418, 7477.50249762], [24225.84920736, 7474.42183807], [24155.7115279, 7489.33769731], [24068.80959346, 7486.25703776], [23998.67191399, 7501.17289701], [23928.53423453, 7516.08875625], [23858.39655506, 7531.0046155], [23788.2588756, 7545.92047474], [23718.12119614, 7560.83633399], [23630.60312978, 7575.13606132], [23577.84583721, 7590.66805248], [23524.47241272, 7623.58043052], [23453.71860135, 7655.87667665], [23400.96130877, 7671.40866781], [23347.58788428, 7704.32104585], [23276.83407291, 7736.61729199], [23223.46064842, 7769.52967003], [23170.08722394, 7802.44204808], [23116.71379945, 7835.35442612], [23063.34037496, 7868.26680417], [23027.34733737, 7901.79531412], [22973.97391288, 7934.70769216], [22920.60048839, 7967.62007021], [22866.610932, 8017.91283514], [22830.6178944, 8051.4413451], [22776.628338, 8101.73411003], [22740.6353004, 8135.26261998], [22686.645744, 8185.55538492], [22650.65270641, 8219.08389487], [22596.66315001, 8269.3766598], [22560.67011241, 8302.90516976], [22507.29668792, 8335.8175478], [22453.92326344, 8368.72992585], [22400.54983895, 8401.64230389], [22347.17641446, 8434.55468194], [22293.80298998, 8467.46705998], [22240.42956549, 8500.37943803], [22170.29188603, 8515.29529727], [22100.15420656, 8530.21115652], [22012.63614021, 8544.51088385], [21943.11459266, 8542.04635621]]"
2069,278,Pn,R,"[[21706.57848605, 15934.69412997], [21572.37751809, 15902.10425118], [21472.14448473, 15839.61153942], [21380.40343502, 15769.64311942], [21288.6623853, 15699.67469942], [21188.42935194, 15637.18198766], [21096.68830223, 15567.21356766], [21021.93121981, 15482.29373118], [20955.66612104, 15389.89818645], [20897.89300592, 15290.02693349], [20857.1038581, 15175.20426404], [20807.82272662, 15067.85730283], [20758.54159515, 14960.51034162], [20709.26046368, 14853.16338041], [20676.9632995, 14730.86500272], [20661.65010263, 14593.61520854], [20654.82888939, 14448.88970612], [20687.41876819, 14314.68873817], [20727.48435522, 14188.97975386], [20790.48520468, 14080.76287455], [20920.25929062, 14056.95769402], [21050.03337655, 14033.1525135], [21141.77442627, 14103.1209335], [21199.54754139, 14202.99218646], [21257.32065651, 14302.86343943], [21306.60178798, 14410.21040064], [21355.88291945, 14517.55736185], [21405.16405092, 14624.90432306], [21420.4772478, 14762.15411723], [21452.77441198, 14884.45249493], [21485.07157615, 15006.75087262], [21534.35270762, 15114.09783383], [21583.6338391, 15221.44479504], [21632.91497057, 15328.79175625], [21682.19610204, 15436.13871746], [21731.47723351, 15543.48567867], [21763.77439769, 15665.78405636], [21762.10362727, 15817.98526702], [21715.0704697, 15927.21842173]]"
2070,216,IO,L,"[[30421.85901863, 17166.30791108], [30262.03923408, 17158.71604272], [30102.21944953, 17151.12417437], [29967.51141291, 17120.69811858], [29816.062211, 17105.49485441], [29672.98359174, 17082.68019444], [29521.53438983, 17067.47693027], [29370.08518792, 17052.2736661], [29227.00656866, 17029.45900613], [29075.55736675, 17014.25574196], [28915.7375822, 17006.6638736], [28764.28838029, 16991.46060944], [28604.46859573, 16983.86874108], [28461.38997647, 16961.0540811], [28318.31135721, 16938.23942113], [28175.23273794, 16915.42476115], [28023.78353604, 16900.22149698], [27872.33433413, 16885.01823282], [27729.25571486, 16862.20357284], [27586.1770956, 16839.38891286], [27550.01808364, 16757.5810535], [27633.34431668, 16689.45808462], [27763.09811141, 16655.57663317], [27892.47231273, 16629.68617095], [28021.46692062, 16611.78669795], [28158.83211117, 16586.27582914], [28295.81770829, 16568.75594956], [28440.41470122, 16559.60665263], [28585.01169416, 16550.45735569], [28728.84950026, 16557.29003722], [28880.29870217, 16572.49330138], [29023.37732143, 16595.30796136], [29166.45594069, 16618.12262134], [29309.53455995, 16640.93728131], [29444.24259657, 16671.3633371], [29595.69179848, 16686.56660127], [29738.77041774, 16709.38126124], [29881.849037, 16732.19592122], [30008.18649098, 16770.23337282], [30134.52394495, 16808.27082441], [30235.74965098, 16869.14246344], [30328.60477437, 16937.62549827], [30404.71873247, 17021.33132473], [30422.23861205, 17158.31692185]]"
2071,302,SNR,R,"[[16897.67024725, 10619.86963944], [16964.83992394, 10720.61704811], [17004.1350808, 10821.00353037], [16975.98644729, 10956.20580266], [16947.83781378, 11091.40807495], [16904.18606231, 11210.12843796], [16852.78275185, 11320.60784633], [16801.62413922, 11423.09099789], [16742.22457196, 11533.32570843], [16690.8212615, 11643.80511681], [16631.66639206, 11746.04357054], [16565.00466147, 11832.04481282], [16474.59885828, 11909.31570481], [16384.43775291, 11978.59033999], [16286.52508857, 12039.62402054], [16188.61242422, 12100.65770108], [16082.94820089, 12153.45042698], [15969.53241858, 12198.00219825], [15848.60977512, 12226.31675806], [15711.69461803, 12254.14192222], [15583.02041559, 12274.2155274], [15461.85307429, 12310.52634403], [15340.685733, 12346.83716065], [15219.51839171, 12383.14797728], [15098.35105041, 12419.45879391], [14969.43215014, 12447.5286559], [14848.7542045, 12467.8469589], [14688.8290683, 12462.95300234], [14537.14488674, 12450.30748679], [14434.90643301, 12391.15261735], [14381.62431145, 12301.48090764], [14425.27606292, 12182.76054463], [14484.43093236, 12080.5220909], [14551.33736078, 11986.52459181], [14625.99534818, 11900.76804735], [14700.89803341, 11807.01524608], [14783.30757979, 11729.49965626], [14865.71712618, 11651.98406645], [14947.88197473, 11582.46473344], [15045.79463908, 11521.4310529], [15143.70730343, 11460.39737235], [15241.8646656, 11391.367435], [15339.77732995, 11330.33375446], [15437.6899943, 11269.30007392], [15527.60640183, 11208.02169555], [15625.76376401, 11138.9917582], [15707.92861256, 11069.47242519], [15798.08971793, 11000.19779001], [15888.49552112, 10922.92689802], [15978.65662649, 10853.65226284], [16076.56929083, 10792.6185823], [16174.23725735, 10739.58115857], [16280.14617851, 10678.79217585], [16378.05884286, 10617.75849531], [16475.72680938, 10564.72107158], [16581.63573053, 10503.93208887], [16671.55213807, 10442.6537105], [16785.66811675, 10433.51935685]]"
